重庆市涪陵国有资产投资经营集团有限公司,500102000020959,重庆市涪陵区太极大道7号9楼,200000万元人民币
包头市城乡发展投资有限责任公司,150200000003053,内蒙古自治区包头市九原区沙河镇沙河街（包头市九原区经贸局办公楼）,12000万人民币元
海宁市城市发展投资集团有限公司,330481000015959,海宁市海洲路89号,200000万元人民币
绍兴市协通实业发展有限公司,330600000131665,绍兴市越城区中兴北路195号,2200万元人民币
南京东部园林绿化建设发展有限公司,320102000006970,南京市玄武区花园路2号六层,11000万元人民币
绍兴市柯桥区中心城建设投资开发有限公司,330621000061213,绍兴市柯桥区柯桥群贤路2069号10楼,20000万元人民币
宁海县城投集团有限公司,330226000044913,宁海县跃龙街道桃源中路135号,50000万元人民币
安吉县城西北开发有限公司,330523000052765,递铺镇胜利西路1号6楼,38000万元人民币
湖州吴兴南太湖建设投资有限公司,330500000006955,湖州市湖东路457号,60000万元人民币
绍兴市城中村改造建设投资有限公司,330600000146583,绍兴市中兴南路756号外山小学综合办公楼3楼,8223万元人民币
安顺市城市建设投资有限责任公司,522500000005436,贵州省安顺市安顺市西秀区中华东路（原东门坡友爱路段）,22527.4964万元人民币
徐州市新城区国有资产经营有限责任公司,320306000000746,徐州淮海食品城饮食文化村A1号楼,35000万元人民币
淮安新城投资开发有限公司,320800000054617,淮安市福地路1号1号楼3、4层,429862.48万元人民币
长兴城市建设有限公司,330522000002293,长兴县雉城镇金陵中路257号,130000万元人民币
广西柳州市建设投资开发有限责任公司,450200000011068,柳州市学院路35号,"12,500万元"
嘉兴市闻源水务投资有限公司,330411000051116,秀洲区王江泾镇古塘路,10000万元人民币
贵州高速公路投资有限公司,520000000032240,贵州省贵阳市北京路266号,100000万元人民币
绍兴市上虞区交通投资有限公司,330682000038862,绍兴市上虞区百官街道市民大道678号第八层811-812室,10000万元人民币
宁波市镇海区海江投资发展有限公司,330211000046627,宁波市镇海区招宝山街道聪园路118号(建设银行9楼),37000万元人民币
余姚经济开发区建设投资发展有限公司,330281000034554,余姚市子陵路203号,46000万元人民币
湖州市中兴建设开发公司,330500000019390,湖州龙王山路888号,150000万元人民币
,,,
济宁四和供热有限公司,370800018014087,济宁市共青团北路11号,1230万元人民币
江西南昌旅游集团有限公司,360100110010151,江西省南昌市西湖区沿江中路７７号,59193万元
广东海航乐万家连锁超市有限公司,441400000005996,梅州市环市北路运兴市场内,16000万人民币元
江苏太仓港开发建设股份有限公司,320000000009163,江苏太仓市城厢镇太平北路２９号,50000万元人民币
云南省工业投资控股集团有限责任公司,530000000012544,云南省昆明经济技术开发区出口加工区顺通大道50号,640000.0万
湖南德山建设投资股份有限公司,430700000012180,湖南省常德经济技术开发区德山办事处莲花池居委会八组（德山中路）,10000.0万人民币
,,,
成都人居置业有限公司,510109000015164,成都高新区锦城大道999号,64032 万元人民币
,,,
广西物资集团有限责任公司,450000000008853,南宁市青秀区东葛路７８号,"39,689.3292万元"
,,,
江门市新会银海发展有限公司,440782000003530,江门市新会区会城尚志街4号,116502.9225万人民币元
,,,
株洲循环经济投资发展集团有限公司,430200000028129,湖南省株洲市石峰区响田路石峰大桥桥头,60000.0万人民币
成都铸康实业有限公司,510123000078539,成都市温江区永宁芙蓉古城川西区11号,30000 万元人民币
山东钢铁集团有限公司,370000000000277,山东省济南市高新区舜华路2000号舜泰广场4号楼,1045000万元人民币
都江堰兴堰投资有限公司,510181000003033,四川省成都市都江堰市幸福镇联盟村四组1幢,21800 万元人民币
广西正润发展集团有限公司,451100000001645,贺州市电子科技园区正润大道1号,"20,000万元"
,,,
都匀市城市建设投资发展有限公司,522701000152783,贵州省黔南布依苗族自治州都匀市工人路9号（都匀市工行桥城支行办公室）,28500万元人民币
北京新奥集团有限公司,110000006339999,北京市朝阳区亚运村北辰东路8号,180250万元人民币
泰州市新滨江开发有限责任公司,321200000001491,泰州经济开发区滨江工业园疏港路2号,433000万元人民币
漳州市九龙江集团有限公司,350600100034416,漳州市芗城区上街1号片仔癀综合大楼18层,200000.0万人民币
天津市海河建设发展投资有限公司,120000000001973,天津市华苑产业区物华道2号海泰火炬创业园A-306室,206000万人民币
贵州省物资集团有限责任公司,520000000035943,贵州省贵阳市富水北路68号,51263.78万元人民币
城发投资集团有限公司,370211018020848,青岛经济技术开发区长江中路519号建国大厦七层,295547.85万元人民币
伊宁市国有资产投资经营有限责任公司,654101030000459,伊宁市胜利街109号,7207 万
成都元成建筑安装工程有限公司,510122000094217,成都市金堂县淮口镇学府街2号,2006 万元人民币
湖南平江常胜建设发展有限公司,430626000003345,平江县伍市镇普庆村（伍市工业园）,20000.0万人民币
苏州历史文化名城保护集团有限公司,320503000000368,苏州市临顿路216号7号楼,45087.54万元人民币
宜兴市城市发展投资有限公司,320282000025826,宜兴市宜城街道荆溪中桥五局大院,200000万元人民币
上海大新华航运发展有限公司,310115001146216,中国（上海）自由贸易试验区业盛路188号A楼414室,60000.0万人民币
大连黄海港务有限公司,210283000040777,辽宁省庄河市昌盛街道打拉腰村（市政府房屋）,9914.076万
呼和浩特春华水务开发集团有限责任公司,150100000009706,内蒙古自治区呼和浩特市赛罕区新华东街１０号,8395.6万人民币元
,,,
云南城投置业股份有限公司,530000000004673,云南省昆明市民航路869号融城金阶A座,107045.7939万人民币
泰州华信药业投资有限公司,91321291782712917Y,泰州市富野路1号.,288851.1554万元人民币
,,,
海航基础产业集团有限公司,460000000265072,海南省海口市琼山区琼州大道21号琼山商务局大楼三楼310房,1552574.08万
济源市济康科技有限公司,419001000042126,济源市文津街1号,"20,000万元"
山西煤炭进出口集团有限公司,140000100004562,太原市长风街115号..,"200,000万元"
,,,
杭州富阳交通发展投资集团有限公司,330183000012456,杭州市富阳区富春街道龙山路130号7-8楼（永兴大厦）,100000万元人民币
扬中市中扬现代渔业产业发展有限公司,321182000067562,扬中市三茅镇永和村,15000万元人民币
江苏句容福地生态科技有限公司,321183000007053,句容市华阳镇华阳东路16号,102000万元人民币
镇江交通产业集团有限公司,321100000001704,镇江市润州区官塘桥路200号,100000万元人民币
昆明滇池国家旅游度假区国有资产投资经营管理有限责任公司,530100000019278,昆明市度假区滇池路西贡码头第8幢1-3层,100000.0万人民币
无锡锡东科技投资控股有限公司,320205000007565,无锡市锡山经济开发区友谊南路88号,150000万元人民币
唐山市通顺交通投资开发有限责任公司,130200000135249,路北区大里路125号,50000.0万人民币
,,,
鞍山市鸿成实业有限公司,210381009145901,辽宁省鞍山市海城市腾鳌管委会楼内,15000万人民币
嘉兴市湘家荡发展投资集团有限公司,330400000014471,嘉兴市南湖区七星镇湘家荡旅游度假区内江南新家园商铺46－80号,150000万元人民币
,,,
贵州遵义高速公路建设投资有限公司,520300000040573,遵义市汇川区苏州路市交通运输局六楼,109700万元人民币
新郑市政通投资控股有限公司,410184000019330,新郑市中华路南段188号,"90,000万元"
广西铁路投资集团有限公司,450000000015266,南宁市青秀区金浦路33号港务大厦27层,"1,420,783.3356万元"
成都市润弘投资有限公司,510124000037703,郫县郫筒镇望丛中路326号,100000 万元人民币
海安县交通建设投资有限公司,320621000001474,海安县海安镇江海西路1号,10000万元人民币
安吉县大竹海旅游有限公司,330523000016753,天荒坪镇港口村,5000万元人民币
中山市城市建设投资集团有限公司,442000000000332,中山市东区兴政路1号中山中环广场1座901号、902号之二卡,123590.869万人民币元
漳州市交通发展集团有限公司,350600100035714,福建省漳州市龙文区水仙大街交通服务指挥中心附属楼五楼,200000.0万人民币
靖江市华宇投资建设有限公司,321282000001009,靖江经济开发区康桥路1号,23800万元人民币
新沂市交通投资有限公司,320300000232978,新沂市钟吾南路交通大楼第五层,60000万元人民币
,,,
无锡惠憬城市发展有限公司,320206000148462,无锡市惠山区西漳天一街56号,90000万元人民币
江阴市公有资产经营有限公司,320281000009467,江阴市暨阳路12号,30000万元人民币
泸州市工业投资集团有限公司,510500000004691,泸州市江阳区迎晖路47号6楼,150000 万
贵州省福泉磷矿有限公司,522702000127342,贵州省黔南布依苗族自治州福泉县福泉市高坪乡英坪村,50000万元人民币
苏州汾湖投资集团有限公司,320584000082572,吴江区黎里镇府前路北侧,300000万元人民币
湘潭市两型社会建设投融资有限公司,430300000028319,湘潭市雨湖区大湖北路98号市财政局办公楼一楼,110000.0万人民币
长兴县永兴建设开发有限公司,330522000019098,长兴县雉城镇县前街402号,71800万元人民币
邳州市恒润城市投资有限公司,320382000062535,邳州市长安路行政中心8号楼,101700万元人民币
连云港振兴实业集团有限公司,320700000001870,连云港市海州区兴隆路17号,38021.3万元人民币
,,,
绍兴市城北新城建设投资有限公司,330600000023688,绍兴市灵芝镇梅山,30000万元人民币
南宁威宁投资集团有限责任公司,450100000128441,南宁市良庆区五象大道西段669号广西体育中心四楼,"803,523.558236万元"
广西来宾城建投资集团有限公司,451300000002431,来宾市滨江北路１２８号,"80,000万元"
成都兴城投资集团有限公司,510100000095376,成都市高新区濯锦东路99号,552540 万元人民币
无锡沪宁城铁惠山站区投资开发建设有限公司,320206000127626,无锡市惠山区前洲街道常玉路52,117500万元人民币
济南高新控股集团有限公司,370127000000314,济南市工业南路28号,200000万元人民币
湘潭九华经济建设投资有限公司,430300000006929,湘潭九华示范区宝马东路1号九华大厦,60000.0万人民币
都江堰兴市投资有限公司,510181000037975,四川省成都市都江堰市翔凤路693号,20000 万元人民币
湖南洞庭资源开发有限公司,430624000005037,湘阴县文星镇先锋路吴家湾43号,14000.0万人民币
重庆市涪陵交通旅游建设投资集团有限公司,500102000002554,重庆市涪陵区兴华东路（荔枝顺江1、2社）C区负1层至13层,40000万元人民币
伊犁哈萨克自治州财通国有资产经营有限责任公司,654101030001134,新疆伊犁州伊宁市新华西路64号,10000 万
威海市国有资本运营有限公司,371000000001467,山东省威海市高区怡园街道古寨东路119号2-8层,300000万元人民币
巴中经济开发区市政工程有限公司,511900000023790,四川省巴中市江北新区,1000 万
资阳市诚兴建设有限责任公司,512000000011220,资阳市芭蕉园市建设局内,50 万
浙江省浙商资产管理有限公司,330000000070558,杭州市西湖大道193号301室,151800万元人民币
大连普湾工程项目管理有限公司,210246000003572,辽宁省大连普湾新区普湾广场一号,200000万
江苏伟驰建设发展有限公司,320483000251212,江苏武进经济开发区腾龙路2号,220000万元人民币
利辛县春蕾农业发展有限责任公司,341623000001388,安徽省亳州市利辛县城关镇前进路18号,"10,000万元"
彭州市统一建设集团有限公司,510182000052992,成都市彭州市天彭镇小南街68号,12144 万元人民币
潍坊水务投资有限责任公司,,潍坊市峡山生态经济发展区峡山水库防汛调度中心,100000万元人民币
,,,
湖北省长江产业投资集团有限公司,420000000045645,武汉市洪山区珞珈山路19号,"325,050万元"
无锡锡东新城建设发展有限公司,320205000119652,无锡市锡山区安镇镇东兴路198号,340000万元人民币
云南省投资控股集团有限公司,530000000002852,云南省昆明市拓东路15号,1605300.0万人民币
,,,
,,,
河北省新合作控股集团有限公司,130000100002419,石家庄市建设南大街21号付一号,260000.0万人民币
镇江文化旅游产业集团有限责任公司,321100000001147,镇江市京江路1号,100000万元人民币
内蒙古高新控股有限公司,150208000011587,内蒙古自治区包头市稀土高新区创业园区,474963万人民币元
云南省城市建设投资集团有限公司,530100000028818,云南省昆明市高新区海源北路六号高新招商大厦,414221.44万
,,,
靖江市滨江新城投资开发有限公司,321282000005368,靖江市滨江新城区江阳路9号,50000万元人民币
龙城旅游控股集团有限公司,320400000003323,常州新北区汉江东路1号,100000万元人民币
常州市金坛茅山景区资产经营有限公司,320482000060352,常州市金坛区薛埠镇茅山度假村2号楼,45000万元人民币
天地源股份有限公司,310000000014943,中国（上海）自由贸易试验区张杨路500号26层K单元,86412.2521万人民币
湖南省高速公路投资集团有限公司,430000000049248,长沙市芙蓉区远大一路649号001栋715室,60000.0万人民币
重庆市黔江区八方建筑工程有限责任公司,500900000004280,重庆市黔江区正阳街道办事处群力居委(城投大厦1号楼6楼),2500万元人民币
南京化学工业园有限公司,320193000000191,南京化学工业园区方水路168号,496000万元人民币
云南建工集团有限公司,530000000002045,云南省昆明经济技术开发区信息产业基地林溪路188号,862982.8643万人民币
大连星海湾金融商务区投资管理股份有限公司,210200000161476,辽宁省大连市沙河口区中山路576-18号,10000万人民币
苏州高新区自来水有限公司,320512000003306,苏州高新区竹园路300号,67478.289332万元人民币
云南路桥股份有限公司,530000000003592,云南省昆明市官渡区关上宝海路星河明居,35000.0万人民币
都江堰兴市水业有限公司,510181000027627,四川省成都市都江堰市玉堂镇石牛村1组、2组,4000 万元人民币
无锡市新区发展集团有限公司,320213000001584,无锡市新区天山路5号,1083067.591863万元人民币
成都市龙泉现代农业投资有限公司,510112000007311,四川省成都市龙泉驿区龙泉街道董郎路229号,17787.21 万元人民币
张家界天门旅游经济投资有限责任公司,430802000000942,张家界市永定区永定大道251号,10000.0万人民币
武汉新港建设投资开发集团有限公司,420100000166822,东西湖区常青花园2小区40栋C单元,"86,163.49万人民币元"
贵州省公路工程集团有限公司,520000000024547,贵州省贵州省贵阳市白云大道南段３０５号,210300万元人民币
,,,
常熟市发展投资有限公司,320581000007227,常熟市金沙江路8号,787455.3万元人民币
上海国有资产经营有限公司,310000000072316,上海市徐汇区天钥桥路329号807室,550000.0万人民币
福建省能源集团有限责任公司,350000100016083,福州市省府路1号,1000000.0万人民币
浙江省国有资本运营有限公司,330000000075117,杭州市体育场路桃花弄2号4楼,180000万元人民币
山东海洋投资有限公司,370000000002246,济南市市中区旅游路28666号国华东方美郡1区6号楼,320000万元人民币
昆明市高速公路建设开发股份有限公司,530100000031485,昆明市盘龙路25号院1幢14楼,10000.0万人民币
福建省投资开发集团有限责任公司,350000100028716,福州市湖东路169号天骜大厦14层,1000000.0万人民币
,,,
山西国际电力集团有限公司,140000100001584,太原市东缉虎营３７号,"600,000万元"
南昌市政公用投资控股有限责任公司,360100110012204,江西省南昌市青山湖区湖滨东路1399号,246655.651853万元
大连港集团有限公司,210200000152848,辽宁省大连市中山区港湾街1号,400000万人民币
海通开元投资有限公司,310000000094802,上海市黄浦区广东路689号26楼07-12室,765000.0万人民币
南通汽运实业集团有限公司,320600000002675,姚港路2号,7344.9万元人民币
闽西兴杭国有资产投资经营有限公司,350823100004953,上杭县临江镇振兴路110号,36800.0万人民币
景德镇市国有资产经营管理有限公司,360200110000572,江西省景德镇市昌江区瓷都大道1109号,90000万元
新昌县交通投资有限公司,330624000024842,新昌县七星街道鼓山西路650号,15000万元人民币
,,,
绿地控股股份有限公司,310000000010224,上海市黄浦区打浦路700号,1216815.4385万人民币
泰豪科技股份有限公司,360000110005386,江西省南昌市高新开发区清华泰豪大楼,61924.5072万元
北京华胜天成科技股份有限公司,110000005143778,北京市海淀区学清路8号科技财富中心A座11层,64132.3885万元人民币
,,,
重庆路桥股份有限公司,500000000003814,重庆市渝中区和平路9号10-1号,90774.2万元人民币
中联重科股份有限公司,430000400000198,湖南省长沙市岳麓区银盆南路361号,770595.405万人民币
万科企业股份有限公司,440301102900139,深圳市盐田区大梅沙环梅路33号万科中心,1099521.0218万元人民币
焦作万方铝业股份有限公司,410000000024184,河南省焦作市马村区待王镇焦新路南侧,"120,284.4594万元"
凯迪生态环境科技股份有限公司,,武汉市东湖新技术开发区江夏大道特1号凯迪大厦,"150,729.2372万人民币元"
浙江报喜鸟服饰股份有限公司,330000000012956,浙江省永嘉县瓯北镇报喜鸟工业区,58600.937万元人民币
中国南玻集团股份有限公司,440301501125544,深圳市南山区招商街道工业六路一号南玻大厦,207533.556万元人民币
北京三聚环保新材料股份有限公司,110000002472736,北京市海淀区人大北路33号1号楼大行基业大厦9层,77822.345万元人民币
中兴通讯股份有限公司,440301103852869,深圳市南山区高新技术产业园科技南路中兴通讯大厦,343754.1278万元人民币
新疆金风科技股份有限公司,650000410001060,新疆乌鲁木齐经济技术开发区上海路107号,269458.8 万人民币元
博彦科技股份有限公司,110000410218438,北京市海淀区东北旺西路8号中关村软件园9号楼三区A座,16770万元人民币
河南辉煌科技股份有限公司,410100000015035,郑州市高新技术产业开发区科学大道74号,"37,665.642万元"
山西省经济建设投资集团有限公司,140000100005928,太原市小店区王村南街65号,"347,257.3万元"
浙江航民股份有限公司,330000000007710,杭州市萧山区瓜沥镇航民村,63531万元人民币
句容市茅山湖康体养生旅游度假有限公司,321183000118394,句容市后白镇二圣湖管理所旁,29500万元人民币
苏州相城经济开发区琳桥绿化有限公司,320507000004212,苏州相城经济开发区上浜村,23030万元人民币
镇江索普化工新发展有限公司,321100000009578,镇江市丹徒长岗,3400万元人民币
江苏扬安集团有限公司,321000000000540,扬州市史可法路19号,30018.105万元人民币
湖北福星科技股份有限公司,420000000029014,湖北省汉川市沉湖镇福星街1号,"71,235.565万元"
青岛市城阳蔬菜水产品批发市场有限公司,370214018012160,青岛市城阳区城阳村,4566万元人民币
南山集团有限公司,370681018010341,山东省龙口市南山工业园,100000万元人民币
常熟新材料产业园污水处理有限公司,320581000009013,江苏高科技氟化学工业园,48500万元人民币
广汇能源股份有限公司,650000060000192,新疆乌鲁木齐市经济技术开发区上海路16号,522142.4684 万
北京万通地产股份有限公司,110000005200607,北京市海淀区丹棱街16号海兴大厦B座8233房间,121680万元
上海豫园旅游商城股份有限公司,310000000001998,上海市文昌路19号,143732.1976万人民币
新湖中宝股份有限公司,330000000004201,嘉兴市中山路禾兴路口,813813.1967万元人民币
金发科技股份有限公司,440101000176979,广州市高新技术产业开发区科学城科丰路33号,256000.000000万元人民币
南京钢铁股份有限公司,320000000012926,南京市六合区卸甲甸,387575.2457万元人民币
杭州士兰微电子股份有限公司,330000000052991,杭州市黄姑山路4号,124716.8万元人民币
浙江康恩贝制药股份有限公司,330000000010348,兰溪市康恩贝大道1号,167382万元人民币
上海紫江企业集团股份有限公司,310000400004243,上海市申富路618号,151673.6158万人民币
宁波杉杉股份有限公司,330200000006090,宁波鄞州区望春工业园区云林中路238号,41085.82万元人民币
广东东阳光科技控股股份有限公司,440200000013599,广东省韶关市乳源县乳城镇侯公渡,246887.3909万人民币元
新光控股集团有限公司,330782000124437,义乌市青口工业区,66680万元人民币
江苏亨通光电股份有限公司,320000000014108,江苏省吴江市七都镇亨通大道88号,41375.6355万元人民币
华夏幸福基业股份有限公司,131000000030087,河北省固安县京开路西侧三号路北侧一号,264575.943万人民币
融创房地产集团有限公司,120111000006866,天津市西青区经济开发区七支路8号506、507室,1000000万人民币
海亮集团有限公司,330681000006692,诸暨市店口镇解放路386号,311980万元人民币
冠城大通股份有限公司,350000400000309,福州市开发区快安延伸区创新楼,148290.4725万人民币
,,,
大连万达商业地产股份有限公司,210200000021891,辽宁省大连市西岗区长江路539号,452734.76万
红豆集团有限公司,320205000064887,无锡市锡山区东港镇港下兴港路,109500万元人民币
祥源控股集团有限责任公司,330600000032825,绍兴市迪荡新城汇金大厦十楼,90000万元人民币
山东焦化集团有限公司,370300228093961,张店区柳泉路97号,300000万元人民币
,,,
东旭集团有限公司,130100000078969,河北省石家庄市高新区珠江大道369号,1107000.0万人民币
重庆龙湖企业拓展有限公司,500000400005327,重庆市北部新区人和镇柏林村龙湖西路8号,130800万元人民币
美都能源股份有限公司,330000000018153,浙江省德清县武康镇德清大道299号2601室、2602室,245103.7509万元人民币
昆药集团股份有限公司,530000000014415,云南省昆明市高新技术产业开发区科医路166号,34113.0177万人民币
五洋建设集团股份有限公司,330000000020340,浙江省绍兴市上虞百官街道江东北路588号11楼,37660万元人民币
梅花生物科技集团股份有限公司,540000400000032,拉萨市金珠西路189号,"310,822.6603万人民币元"
月星集团有限公司,320400000016878,常州市光华路198号,9000万元人民币
盛屯矿业集团股份有限公司,350200100006321,厦门市翔安区双沪北路1号之2二楼,149705.2305万人民币
中国泛海控股集团有限公司,100000000007739,北京市东城区建国门内大街28号民生金融中心C座23层,780000万元
旭辉集团股份有限公司,310000000092243,青浦区练塘镇练新东路,60000.0万人民币
泰州三福重工集团有限公司,321200000016875,泰州市高港区口岸镇口永路58号,5000万元人民币
山东金茂纺织化工集团有限公司,370524228008573,东营市东营区莒州路56号,14800万元人民币
绿城房地产集团有限公司,330000400003272,杭州市杭大路1号黄龙世纪广场A10楼,89500万元人民币
北京同创九鼎投资管理股份有限公司,110102013438139,北京市西城区金融大街7号英蓝国际金融中心F618,500000.0201万元人民币
,,,
河南黄河旋风股份有限公司,410000000023368,河南省长葛市人民路２００号,"69,503.1834万元"
安徽山鹰纸业股份有限公司,340000000014295,安徽省马鞍山市勤俭路3号,"376,693.9612万元"
九州通医药集团股份有限公司,420000400000103,湖北省武汉市汉阳区龙阳大道特8号,"164,700.9434万元人民币"
通威股份有限公司,510000000044041,成都市高新区二环路南四段11号,81710.9632 万元人民币
内蒙古亿利能源股份有限公司,150000000005071,内蒙古自治区鄂尔多斯市东胜区鄂尔多斯西街亿利大厦二层30号,208958.95万人民币元
内蒙古鄂尔多斯资源股份有限公司,152700400000363,内蒙古鄂尔多斯市东胜区罕台轻纺街1号,103200万人民币元
天士力制药集团股份有限公司,120000000001246,天津市北辰区普济河东道2号（天士力现代中药城）,108047.5878万人民币
永泰能源股份有限公司,140000110109740,灵石县翠峰镇新建街南110号,"1,119,463.9548万元"
四川西部资源控股股份有限公司,510706000003721,四川绵阳高新区火炬大厦B区,66189.0508 万元人民币
赛轮金宇集团股份有限公司,370211228042403,青岛经济技术开发区江山中路西侧(高新技术工业园),104269.8734万元人民币
骆驼集团股份有限公司,420000000010087,湖北省谷城县石花镇武当路83号,"85,163.575万元"
双良节能系统股份有限公司,320000400001692,江苏省江阴市利港镇,81008.3251万元人民币
桐昆集团股份有限公司,330000000014744,浙江省桐乡市洲泉镇金鸡路188号,96360万元人民币
广东榕泰实业股份有限公司,440000000003012,广东省揭阳市新兴东二路１号,60173万人民币元
江河创建集团股份有限公司,110000000236322,北京市顺义区牛汇北五街5号,115405万元人民币
华仪电气股份有限公司,330000000016512,浙江省乐清经济开发区中心大道228号,52688.3658万元人民币
新疆众和股份有限公司,650000040000431,新疆乌鲁木齐市高新区喀什东路１８号,64122.5872 万
浙江正泰电器股份有限公司,330000000007234,浙江省乐清市北白象镇正泰工业园区正泰路1号,131490.6385万元人民币
江苏综艺股份有限公司,320600000157784,江苏省南通市通州区兴东镇黄金村,130000万元人民币
康美药业股份有限公司,440000000006711,广东省普宁市流沙镇长春路中段,439742.8966万人民币元
健康元药业集团股份有限公司,440301501126176,深圳市南山区高新区北区朗山路17号健康元药业集团大厦,158387.9292万元人民币
江苏鹿港科技股份有限公司,320582000054425,张家港市塘桥镇鹿苑镇,37742.7123万元人民币
庞大汽贸集团股份有限公司,130200000020075,滦县火车站东一公里处,648011.3402万人民币
吉林华微电子股份有限公司,220200000001250,吉林市高新区深圳街99号,73808万元人民币
七台河宝泰隆煤化工股份有限公司,230900100015008,黑龙江省七台河市新兴区宝泰隆路16号,"136,750万人民币"
,,,
鹏博士电信传媒集团股份有限公司,510100000057602,成都市高新西区创业中心,140045.4049 万元人民币
富贵鸟股份有限公司,350500400054138,石狮市八七路东段富贵鸟工业园,133727.3万人民币
魏桥纺织股份有限公司,370000018046763,山东省邹平县魏桥镇齐东路34号,119438.9万元人民币
内蒙古伊泰煤炭股份有限公司,150000400001093,内蒙古鄂尔多斯市东胜区天骄北路,325400.7万人民币元
四川和邦生物科技股份有限公司,511100000001732,乐山市五通桥区牛华镇沔坝村,331223.8578 万
贵人鸟股份有限公司,350500400022497,晋江市陈埭沟西工业区,61400.0万人民币
深圳香江控股股份有限公司,440301103050934,深圳市福田区金田路皇岗商务中心1号楼3406A单元,76781.2619万元人民币
广州市时代地产集团有限公司,440101400006004,广州市白云区黄边北路向荣街338号101-A1房,8300.000000万元美元
,,,
,,,
瀚华金控股份有限公司,500000000002364,重庆市渝北区洪湖东路11号2幢6-9,460000万元人民币
浙江升华拜克生物股份有限公司,330000400001808,浙江省德清县钟管镇工业区,109498.297万元人民币
江苏新城地产股份有限公司,320400000004045,常州市武进区湖塘镇人民东路158号高新开发区经创中心,159318.72万元人民币
卧龙地产集团股份有限公司,330000000008831,浙江省绍兴市上虞区经济开发区,72514.746万元人民币
深圳市龙丹食品有限公司,440301103785800,深圳市福田区中心区民田路178号华融大厦32楼3205室,100万元人民币
南京瑞源建设工程有限公司,320121000042654,南京市江宁区秣陵街道殷华街28号,14200万元人民币
山东中磁视讯股份有限公司,370000228048848,济南市高新区舜华路2000号舜泰广场2号楼12层,6993万元人民币
湖北金叶玉阳化纤有限公司,420582000000231,当阳市广州路77号******,"10,507万元"
山东赛特新材料股份有限公司,370300400001666,山东省桓台县果里镇侯庄路60号,4546万元人民币
北京凯英信业科技股份有限公司,110108000409456,北京市海淀区学院路30号科大天工大厦B座18层01-15室,3988万元
,,,
北京正和恒基滨水生态环境治理股份有限公司,130300000013610,北京市海淀区永丰产业基地永捷北路3号A座3层314室,10780万元人民币
浙江夏之远船舶经营有限公司,330921000003400,舟山市普陀区沈家门街道菜市路185号财富商务楼11楼,20000万元人民币
四川柏狮光电技术有限公司,510000400002136,遂宁市国开区玉龙路610号柏狮光电园,5500 万元人民币
山东滨州新天阳化工有限责任公司,371600228018133,滨城区滨北开发区永莘路169号,26400万元人民币
丹阳市江南面粉有限公司,321181000038166,丹阳市珥陵镇三陵桥北侧,5000万元人民币
武汉新诚高铁市政工程有限公司,420100000148564,武汉市武昌区徐东大街88号都市经典D栋18-19层2室,"10,500万人民币元"
浙江康迪车业有限公司,330700400009025,金华市工业园区,28805万美元
泉州市汉威机械制造有限公司,350500100014830,泉州市鲤城区常泰街道斗南街123号,980.0万人民币
江苏八达园林有限责任公司,320483000133946,常州市武进区嘉泽镇夏溪森茂街,35500万元人民币
,,,
金乡县华光食品进出口有限公司,370828228005222,金乡县鸡黍镇西李村,10000万元人民币
陕西国德电气制造有限公司,610000100018589,西安市高新技术产业开发区丈八二路19号,11000万 人民币元
福建省邵武京天工艺有限公司,350781100009400,邵武市经济技术开发区,1200.0万人民币
阿拉善盟岚岳煤炭有限责任公司,152900000000586,内蒙古自治区阿拉善盟阿拉善经济开发区（乌斯太镇）乌巴路南5公里处,10000万人民币元
,,,
,,,
厦门圣达威服饰有限公司,350203200117749,厦门市思明区莲前西路597号202室,3050.0万人民币
,,,
潍坊金正食品股份有限公司,370783228004564,寿光市营里镇南大路道口段,8000万元人民币
天津赛恩能源技术有限公司,120193000038250,华苑产业区桂苑路18号,2500万人民币
广东海纳农业有限公司,441302000029998,惠州市惠城区水口镇中心村开发区,2000万人民币元
北京嘉林药业股份有限公司,110000002033318,北京市朝阳区东直门外大山子酒仙桥路2号,3050万元
安徽华岳矿物材料有限公司,340828000020014,安徽省安庆市岳西县温泉镇解放村,"12,000万元"
杭州建工混凝土有限公司,330105000055525,拱墅区康桥路409号,2000万元人民币
天津市泰亨气体有限公司,120111000025090,西青经济开发区大寺工业园海泽路38-9号,4500万人民币
安徽蓝博旺机械集团,341521000030416,安徽省六安市寿县炎刘镇炎合路,0万元
东阳福添影视有限公司,330783000041060,浙江横店影视产业实验区C7-005-B,2000万元人民币
昭仪新天地股份有限公司,110116005267687,北京市朝阳区建国路89号院7号楼L12,12500万元人民币
北京新华空港航空食品有限公司,110000004987538,北京市顺义区天竺空港工业区A区,12000万元
内蒙古奶联科技有限公司,150106000001141,内蒙古自治区呼和浩特市土左旗兵州亥农业开发区,10008.1234万人民币元
重庆华联商厦鸿瑞百货有限公司,500108000001472,重庆市南岸区南坪西路3号,7700万元人民币
江苏恒星钨钼有限公司,321000400009328,扬州市江都区仙女镇张纲工业配套园,21122.13449万元人民币
宿迁市致富皮业有限公司,321300000017580,江苏省宿迁市宿迁经济开发区（北区）扬子路北侧,9268万元人民币
,,,
湖北世纪新峰雷山水泥有限公司,420700000036293,鄂州市碧石渡镇虹桥村,"9,558万元"
浙江大东吴集团建材构配件有限公司,330500000005788,浙江省湖州市三里桥路685号,2000万元人民币
