code,name,area
300122,智飞生物,重庆
002507,涪陵榨菜,重庆
600080,金花股份,陕西
000796,易食股份,陕西
002267,陕天然气,陕西
002149,西部材料,陕西
601012,隆基股份,陕西
000812,陕西金叶,陕西
300103,达刚路机,陕西
600302,标准股份,陕西
300164,通源石油,陕西
600984,*ST建机,陕西
600217,*ST秦岭,陕西
000610,西安旅游,陕西
300397,天和防务,陕西
002109,兴化股份,陕西
000837,秦川机床,陕西
000561,烽火电子,陕西
000563,陕国投Ａ,陕西
600893,中航动力,陕西
601369,陕鼓动力,陕西
600248,延长化建,陕西
300114,中航电测,陕西
601015,陕西黑猫,陕西
600343,航天动力,陕西
300487,蓝晓科技,陕西
600831,广电网络,陕西
600456,宝钛股份,陕西
600455,博通股份,陕西
000768,中航飞机,陕西
300140,启源装备,陕西
000516,国际医学,陕西
300116,坚瑞消防,陕西
601958,金钼股份,陕西
601225,陕西煤业,陕西
000721,西安饮食,陕西
002673,西部证券,陕西
300023,宝德股份,陕西
600707,彩虹股份,陕西
600706,曲江文旅,陕西
600379,宝光股份,陕西
601179,中国西电,陕西
000697,炼石有色,陕西
000564,西安民生,陕西
600771,广誉远,青海
002646,青青稞酒,青海
601168,西部矿业,青海
600381,青海春天,青海
600117,西宁特钢,青海
600869,智慧能源,青海
000792,盐湖股份,青海
000606,青海明胶,青海
600714,金瑞矿业,青海
600243,青海华鼎,青海
600701,工大高新,黑龙江
600182,S佳通,黑龙江
600179,黑化股份,黑龙江
600371,万向德农,黑龙江
600705,中航资本,黑龙江
600178,东安动力,黑龙江
002737,葵花药业,黑龙江
601188,龙江交通,黑龙江
600853,龙建股份,黑龙江
300040,九洲电气,黑龙江
600095,哈高科,黑龙江
600726,华电能源,黑龙江
600811,东方集团,黑龙江
002437,誉衡药业,黑龙江
000985,大庆华科,黑龙江
300489,中飞股份,黑龙江
600187,国中水务,黑龙江
601106,中国一重,黑龙江
600891,秋林集团,黑龙江
000587,金叶珠宝,黑龙江
000901,航天科技,黑龙江
603567,珍宝岛,黑龙江
600289,亿阳信通,黑龙江
000922,佳电股份,黑龙江
600038,中直股份,黑龙江
000711,*ST京蓝,黑龙江
600664,哈药股份,黑龙江
600864,哈投股份,黑龙江
600598,北大荒,黑龙江
600202,哈空调,黑龙江
603023,威帝股份,黑龙江
601011,宝泰隆,黑龙江
002698,博实股份,黑龙江
600356,恒丰纸业,黑龙江
600829,人民同泰,黑龙江
